>NC_058066.1
start	end
4633579	4633595
4633627	4633647
4633920	4633934
4634471	4634487
4634542	4634560
4634600	4634615
4641161	4641175
4641549	4641564
4654481	4654503
4662451	4662456
4681565	4681579
4685750	4685764
4688593	4688608
4689433	4689449
4689625	4689644
4693893	4693905
4703579	4703592
4705850	4705864
4721906	4721919
4725344	4725362
4729507	4729524
4729539	4729554
4731828	4731839
4733215	4733229
4736843	4736858
4737560	4737576
4744055	4744071
4752883	4752898
4763711	4763728
4780112	4780124
4781087	4781103
4781936	4781944
4806321	4806338
4808555	4808572
4808594	4808604
4815374	4815386
4823491	4823509
4827913	4827930
4832213	4832232
4832357	4832373
4832539	4832553
4832849	4832863
4839973	4839988
4842148	4842162
4845957	4845973
4851442	4851455
4859193	4859198
4897885	4897899
4900081	4900086
4901987	4902001
4944656	4944661
4947278	4947291
4947854	4947867
4950176	4950190
4956375	4956380
4956382	4956389
4958147	4958162
4968911	4968923
4971827	4971842
4978332	4978345
4982673	4982692
4985355	4985370
4987789	4987797
4988706	4988721
5007994	5008011
5013056	5013061
5017615	5017629
5029416	5029421
5029774	5029786
5032870	5032883
5041998	5042009
5042287	5042301
5053407	5053421
5058176	5058190
5058574	5058585
5060639	5060655
5068811	5068836
5105924	5105935
5105979	5105993
5107568	5107583
5119670	5119693
5119708	5119721
5122249	5122258
5129047	5129057
5131289	5131303
5146151	5146158
5159930	5159944
5163960	5163975
5169661	5169669
5172772	5172783
5173229	5173247
5183558	5183571
5183866	5183881
5191704	5191724
5199297	5199313
5199430	5199463
5199500	5199516
5200120	5200135
5205695	5205705
5214412	5214425
5215547	5215561
5218463	5218487
5222958	5222973
5223090	5223113
5223274	5223297
5225545	5225560
5225930	5225941
5232837	5232842
5232844	5232849
5253714	5253729
5253879	5253899
5255796	5255806
5265748	5265763
5268925	5268939
5277022	5277040
5279125	5279143
5286752	5286766
5289083	5289098
5290127	5290142
5298922	5298930
5310242	5310257
5310595	5310611
5310669	5310688
5312451	5312472
5313680	5313697
5319717	5319732
5320100	5320114
5326574	5326590
5333698	5333711
5338981	5338996
5343075	5343089
5344927	5344943
5347896	5347910
5350355	5350371
5352918	5352930
5355007	5355026
5363392	5363407
5364990	5365007
5388571	5388591
5388599	5388613
5395966	5395980
5399526	5399542
5407538	5407555
5409032	5409048
5452657	5452674
5453240	5453257
5454100	5454116
5455267	5455287
5455504	5455512
5455872	5455886
5470962	5470977
5470995	5471010
5471165	5471170
5488031	5488045
5489932	5489950
5490651	5490664
5491080	5491095
5494767	5494778
5496807	5496823
5506266	5506279
5514211	5514224
5525267	5525278
5526688	5526707
5531115	5531130
5531184	5531189
5531191	5531196
5536272	5536285
5545706	5545713
5545870	5545884
5548313	5548321
5561314	5561331
5564337	5564347
5564624	5564631
5565516	5565534
5578554	5578567
5582784	5582801
5583186	5583204
5583373	5583395
5584146	5584166
5588328	5588355
5588752	5588766
5593311	5593324
5593898	5593916
5598954	5598972
5599303	5599317
5614033	5614047
5616374	5616392
5624719	5624731
5628897	5628903
5630423	5630439
5636743	5636748
5645926	5645941
5650159	5650179
5651454	5651470
5652713	5652726
5658440	5658448
5661465	5661480
5663502	5663515
5666813	5666826
5672513	5672528
5672584	5672600
5674536	5674549
5674707	5674717
5674790	5674795
5682195	5682205
5684421	5684436
5686430	5686443
5688397	5688414
5690331	5690347
5699482	5699498
5703411	5703428
5704861	5704875
5706502	5706520
5708227	5708242
5708735	5708751
5709047	5709062
5710675	5710692
5711810	5711828
5713247	5713264
5718397	5718416
5722454	5722472
5726491	5726510
5728522	5728533
5728679	5728684
5732700	5732716
5763321	5763326
5763328	5763335
5763635	5763650
5768588	5768606
5772965	5772987
5774091	5774098
5775508	5775528
5779910	5779924
5787042	5787057
5791761	5791775
5798905	5798918
5806804	5806810
5812176	5812191
5813469	5813482
5814328	5814343
5815350	5815365
5817355	5817369
5817639	5817655
5817730	5817744
5819421	5819436
5830480	5830498
5854604	5854625
5855268	5855279
5855765	5855775
5856829	5856852
5885990	5886005
5886118	5886132
5888242	5888256
5888834	5888846
5889048	5889068
5889179	5889198
5890800	5890813
5890936	5890951
5894895	5894910
5907247	5907263
5913625	5913630
5922654	5922670
5924603	5924616
5925988	5926002
5926245	5926260
5928100	5928116
5937312	5937326
5942736	5942751
5968039	5968054
5968266	5968284
5975237	5975245
5977250	5977265
5977365	5977377
5979437	5979450
5984096	5984105
5984846	5984857
5984984	5984997
5988286	5988300
5989698	5989716
5992246	5992264
5993791	5993807
5995001	5995014
5996314	5996333
5997504	5997516
5997579	5997592
6005375	6005386
6020452	6020465
6021771	6021787
6023394	6023408
6030184	6030213
6045003	6045017
6068621	6068633
6110107	6110123
6111761	6111774
6117070	6117087
6133073	6133085
6134257	6134277
6150212	6150230
6150323	6150340
6151952	6151967
6152065	6152078
6152365	6152376
6160322	6160327
6164191	6164207
6165400	6165418
6165423	6165438
6168344	6168361
6169248	6169255
6169287	6169299
6173163	6173169
6175883	6175896
6178268	6178282
6192928	6192933
6204751	6204756
6222473	6222489
6254946	6254964
6255928	6255947
6257085	6257102
6257362	6257376
6258181	6258194
6290846	6290863
6293363	6293377
6294746	6294758
6298758	6298771
6309747	6309759
6312812	6312833
6317295	6317302
6317304	6317309
6318471	6318478
6318480	6318485
6324516	6324521
6351909	6351936
6372294	6372306
6377577	6377590
6384703	6384714
6387581	6387594
6416310	6416325
6422163	6422178
6425323	6425330
6426182	6426195
6429275	6429293
6437043	6437059
6437090	6437095
6437335	6437351
6445945	6445959
6446448	6446463
6446489	6446509
6450742	6450754
6450976	6450985
6481471	6481488
6481540	6481553
6490563	6490577
6491231	6491244
6491898	6491910
6493618	6493631
6502970	6502976
6502978	6502984
6508409	6508424
6517960	6517974
6518652	6518667
6519842	6519847
6520290	6520304
6520517	6520531
6520744	6520757
6537777	6537792
6539733	6539746
6541400	6541412
6542408	6542418
6552753	6552773
6553370	6553375
6554072	6554089
6558496	6558511
6563670	6563686
6584534	6584539
6584543	6584549
6594847	6594859
6599180	6599194
6610833	6610849
6616855	6616870
6619349	6619366
6619540	6619556
6620919	6620936
6624091	6624103
6624624	6624638
6628530	6628543
6639028	6639042
6643175	6643191
6645253	6645267
6661608	6661623
6661910	6661927
6667355	6667367
6669355	6669360
6672329	6672344
6673143	6673149
6673154	6673159
6679719	6679733
6681189	6681209
6681332	6681350
6685013	6685032
6686564	6686575
6690381	6690398
6691498	6691518
6704795	6704808
6724426	6724441
6729895	6729910
6734620	6734634
6742962	6742978
6748017	6748037
6750652	6750669
6754388	6754402
6760125	6760139
6768958	6768976
6782012	6782030
6784980	6784995
6807612	6807630
6828311	6828328
6830209	6830228
6832248	6832255
6833572	6833588
6833606	6833622
6834329	6834343
6859406	6859417
6862656	6862669
6869131	6869143
6875303	6875318
6888440	6888447
6895820	6895835
6898430	6898446
6903035	6903056
6904320	6904333
6904817	6904835
6912197	6912211
6916505	6916519
6916571	6916576
6916984	6916998
6922364	6922380
6932038	6932053
6932134	6932148
6932189	6932195
6935441	6935459
6940619	6940626
6948061	6948075
6950322	6950340
6951367	6951381
6952340	6952357
6952634	6952649
6955815	6955835
6955990	6956005
6959719	6959737
6959832	6959855
6969333	6969350
6970751	6970765
6971249	6971267
6984671	6984685
6985150	6985165
6989676	6989682
6993319	6993335
6993919	6993932
7003040	7003048
7003583	7003596
7003637	7003649
7013103	7013118
7013367	7013386
7015871	7015891
7019266	7019281
7024410	7024426
7024530	7024545
7026679	7026696
7028717	7028734
7032288	7032302
7038332	7038347
7055041	7055055
7055601	7055618
7059333	7059338
7062794	7062809
7069004	7069020
7091435	7091453
7101728	7101747
7102265	7102281
7104424	7104434
7106695	7106707
7109591	7109605
7115751	7115767
7116283	7116300
7121246	7121263
7122589	7122602
7131336	7131351
7133039	7133053
7133350	7133363
7137516	7137535
7139074	7139090
7160275	7160287
7167112	7167130
7176645	7176657
7181251	7181263
7190098	7190112
7195474	7195491
7195987	7195999
7199000	7199018
7203734	7203750
7216912	7216931
7228628	7228642
7264850	7264866
7266342	7266353
7270637	7270653
7280412	7280424
7284972	7284983
7312926	7312932
7316570	7316583
7323328	7323343
7326170	7326184
7327928	7327948
7328028	7328041
7328328	7328345
7338215	7338231
7338829	7338848
7340962	7340978
7340996	7341011
7344687	7344698
7344984	7345003
7347675	7347681
7355595	7355609
7357550	7357565
7358348	7358363
7358489	7358500
7367087	7367102
7373596	7373602
7396688	7396702
7407688	7407702
7416045	7416057
7424163	7424180
7425333	7425348
7426393	7426409
7436262	7436281
7442096	7442108
7448873	7448892
7450738	7450752
7455489	7455507
7456274	7456286
7466936	7466949
7493140	7493154
7503703	7503717
7508338	7508350
7534645	7534650
7540044	7540056
7545650	7545664
7557427	7557443
7565015	7565028
7571707	7571713
7573336	7573354
7587929	7587944
7608011	7608028
7609772	7609789
7609961	7609973
7613336	7613343
7622962	7622979
7629577	7629587
7640282	7640297
7640956	7640971
7642790	7642797
7643341	7643357
7644353	7644358
7645713	7645728
7651443	7651457
7655435	7655450
7663457	7663469
7664979	7664993
7672145	7672163
7675106	7675119
7695665	7695670
7697542	7697561
7700824	7700838
7703744	7703749
7703753	7703758
7704000	7704014
7707644	7707659
7707718	7707734
7707759	7707771
7711380	7711392
7712388	7712400
7713152	7713164
7717277	7717286
7720788	7720803
7722844	7722856
7731255	7731273
7731374	7731391
7732392	7732410
7735329	7735345
7739230	7739246
7743697	7743714
7748723	7748736
7751816	7751831
7751882	7751899
7764196	7764201
7768628	7768645
7776110	7776124
7777218	7777254
7777256	7777279
7787897	7787913
7794979	7794994
7807679	7807692
7815029	7815046
7824254	7824267
7831601	7831618
7847416	7847436
7852884	7852894
7860639	7860654
7861430	7861444
7870960	7870981
7872347	7872362
7872386	7872403
7872594	7872608
7873203	7873218
7875738	7875756
7882095	7882110
7884319	7884326
7884332	7884351
7885180	7885193
7886666	7886680
7887221	7887237
7906721	7906735
7923334	7923350
7927357	7927377
7932472	7932485
7932731	7932747
7933562	7933576
7933735	7933748
7935016	7935029
7939968	7939981
7941157	7941172
7941322	7941339
7945455	7945471
7947929	7947941
7949050	7949076
7957880	7957892
7964650	7964661
7970531	7970538
7985533	7985548
7988316	7988330
7997271	7997289
8034663	8034679
8037206	8037213
8037558	8037577
8046657	8046672
8067606	8067625
8068571	8068584
8071861	8071880
8079558	8079570
8085105	8085118
8091730	8091743
8095225	8095240
8095824	8095841
8097086	8097100
8098286	8098301
8100653	8100669
8101194	8101209
8105316	8105334
8114534	8114547
8119182	8119201
8120072	8120094
8130462	8130476
8131374	8131390
8145592	8145604
8156785	8156800
8163178	8163192
8167017	8167031
8168203	8168225
8170441	8170456
8170771	8170789
8172894	8172910
8174067	8174079
8188942	8188956
8189886	8189903
8202911	8202923
8209474	8209487
8217447	8217452
8218569	8218576
8218761	8218775
8224727	8224741
8228712	8228725
8231303	8231316
8233518	8233536
8271973	8271989
8278590	8278605
8294925	8294940
8316330	8316337
8326646	8326662
8326864	8326878
8327797	8327802
8329841	8329848
8333183	8333198
8334227	8334244
8337793	8337809
8339849	8339863
8347066	8347073
8357380	8357396
8357598	8357611
8359505	8359516
8359569	8359576
8364144	8364161
8367724	8367739
8369775	8369787
8376620	8376631
8385034	8385044
8389151	8389168
8392301	8392306
8392308	8392316
8392965	8392981
8393462	8393477
8401147	8401156
8410074	8410088
8412396	8412409
8413596	8413609
8425848	8425867
8425938	8425951
8425999	8426015
8439301	8439319
8442287	8442301
8444113	8444130
8451677	8451693
8455864	8455880
8456609	8456621
8456690	8456703
8458545	8458557
8466096	8466101
8468962	8468968
8474713	8474727
8479960	8479973
8480754	8480771
8483125	8483139
8483201	8483214
8494761	8494779
8495522	8495536
8499595	8499611
8504269	8504286
8507086	8507099
8515622	8515638
8519932	8519948
8524090	8524104
8526981	8526986
8526988	8526994
8529460	8529472
8532214	8532226
8546621	8546636
8553421	8553434
8559334	8559347
8559635	8559652
8561041	8561046
8568593	8568607
8570189	8570201
8570384	8570392
8580231	8580247
8583151	8583166
8583309	8583324
8586289	8586302
8588768	8588782
8594322	8594335
8600484	8600497
8600694	8600708
8603577	8603593
8618333	8618349
8618624	8618636
8619728	8619747
8622454	8622463
8626640	8626656
8627445	8627458
8631038	8631052
8634731	8634747
8638088	8638093
8638095	8638101
8641902	8641916
8648664	8648680
8655607	8655622
8658992	8659006
8668262	8668277
8670248	8670264
8674743	8674758
8676023	8676028
8680888	8680905
8681514	8681526
8693224	8693232
8693234	8693239
8699125	8699139
8699265	8699280
8700993	8701007
8704067	8704082
8706472	8706486
8708276	8708288
8711364	8711376
8716896	8716910
8726770	8726783
8732804	8732816
8737494	8737510
8740852	8740867
8741008	8741017
8747788	8747802
8750852	8750867
8757203	8757217
8764110	8764123
8765134	8765148
8768506	8768523
8772754	8772769
8775159	8775176
8776408	8776420
8776708	8776719
8778840	8778846
8779327	8779340
8792261	8792266
8813456	8813462
8813464	8813469
8815373	8815389
8823191	8823208
8826203	8826216
8829195	8829209
8841426	8841442
8850058	8850070
8859748	8859769
8866000	8866007
8866714	8866732
8867483	8867494
8872428	8872444
8873779	8873797
8909493	8909509
8914982	8914988
8916921	8916938
8924844	8924861
8938904	8938926
8940338	8940347
8940797	8940802
8940804	8940811
8940829	8940845
8941017	8941028
8964506	8964522
8966971	8966988
8982381	8982397
8985595	8985609
8985896	8985913
8987314	8987331
8990724	8990730
8990794	8990810
8991956	8991971
8994089	8994102
9009576	9009588
9009740	9009756
9014168	9014187
9024774	9024791
9027261	9027275
9027281	9027301
9029609	9029624
9030676	9030690
9031238	9031255
9031702	9031714
9040751	9040764
9042606	9042620
9044276	9044292
9048581	9048599
9072696	9072711
9082389	9082402
9097807	9097827
9110217	9110228
9121776	9121792
9124690	9124705
9124723	9124740
9126728	9126745
9129807	9129822
9141448	9141462
9161472	9161486
9161497	9161525
9174008	9174015
9195950	9195965
9198746	9198757
9225104	9225113
9227633	9227649
9267064	9267078
9267306	9267320
9267548	9267561
9267791	9267803
9268033	9268045
9268274	9268289
9268516	9268530
9278282	9278300
9281629	9281647
9281808	9281821
9282187	9282204
9290174	9290191
9293716	9293732
9300198	9300212
9300437	9300458
9303905	9303922
9305608	9305618
9308509	9308526
9322301	9322314
9322689	9322706
9323463	9323475
9331373	9331395
9331818	9331832
9333949	9333959
9334162	9334177
9337383	9337401
9345288	9345299
9346699	9346711
9369329	9369334
9369906	9369923
9372126	9372138
9375381	9375391
9375509	9375518
9384132	9384145
9384824	9384837
9385409	9385425
9393984	9393998
9396411	9396425
9420405	9420419
9425729	9425745
9428602	9428615
9429063	9429078
9436400	9436407
9437807	9437821
9444635	9444653
9449938	9449955
9453911	9453924
9468412	9468430
9468450	9468456
9469182	9469202
9479294	9479311
9490455	9490463
9491036	9491052
9505089	9505094
9505096	9505103
9507454	9507465
9511933	9511948
9517151	9517170
9524134	9524153
9524367	9524380
9524416	9524433
